entry_id,contest_id,contest_name,entry_fee,PG,PG,SG,SG,SF,SF,PF,PF,C,"","Instructions"
"3645165422","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-80816:Malik Monk,125182-80816,SG/PG,Malik,Malik Monk,Monk,19.289656014278016,29,3900,MIL@SAC,SAC,MIL,,,,,,PG/SG
"3645165424","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-203724:Ryan Dunn,125182-203724,PF/SF,Ryan,Ryan Dunn,Dunn,19.844443992332177,27,3900,OKC@PHO,PHO,OKC,,,,,,SF/PF
"3645165425","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-171758:Jaylin Williams,125182-171758,C/PF,Jaylin,Jaylin Williams,Williams,17.284000244140625,25,3900,OKC@PHO,OKC,PHO,O,Heel,,,,PF/C
"3645165426","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-84721:Jarred Vanderbilt,125182-84721,PF/C,Jarred,Jarred Vanderbilt,Vanderbilt,15.700000265370244,23,3900,MEM@LAL,LAL,MEM,,,,,,PF/C
"3645165427","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-188420:Nick Smith,125182-188420,SG,Nick,Nick Smith,Smith,12.626666259765624,15,3800,MEM@LAL,LAL,MEM,,,,,,SG
"3645165428","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-228114:Kasparas Jakucionis,125182-228114,PG,Kasparas,Kasparas Jakucionis,Jakucionis,9.65,10,3800,NO@MIA,MIA,NO,,,,,,PG
"3645165429","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-171793:Karlo Matkovic,125182-171793,C,Karlo,Karlo Matkovic,Matkovic,12.208695121433424,23,3800,NO@MIA,NO,MIA,,,,,,C
"3645165430","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-188451:Tristan Vukcevic,125182-188451,C,Tristan,Tristan Vukcevic,Vukcevic,12.484000244140624,25,3800,MIN@WAS,WAS,MIN,,,,,,C
"3645165432","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-188453:Jaylen Clark,125182-188453,SG,Jaylen,Jaylen Clark,Clark,9.765625,32,3800,MIN@WAS,MIN,WAS,,,,,,SG
"3645165433","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-173747:Simone Fontecchio,125182-173747,SF,Simone,Simone Fontecchio,Fontecchio,15.454545454545455,33,3800,NO@MIA,MIA,NO,,,,,,SF
"3645165434","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-171756:Vince Williams,125182-171756,SG/PG,Vince,Vince Williams,Williams,21.8227275501598,22,3800,MEM@LAL,MEM,LAL,O,Knee,,,,PG/SG
"3645165435","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-171775:Christian Koloko,125182-171775,C,Christian,Christian Koloko,Koloko,10.712499618530273,8,3800,MEM@LAL,MEM,LAL,,,,,,C
"3645165437","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-101387:Gabe Vincent,125182-101387,SG/PG,Gabe,Gabe Vincent,Vincent,9.17142813546317,14,3700,MEM@LAL,LAL,MEM,O,Back,,,,PG/SG
"3645165438","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-228117:Will Riley,125182-228117,SF,Will,Will Riley,Riley,9.82222267433449,27,3700,MIN@WAS,WAS,MIN,,,,,,SF
"3645165440","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-85305:Kenrich Williams,125182-85305,PF,Kenrich,Kenrich Williams,Williams,12.626666259765624,15,3700,OKC@PHO,OKC,PHO,,,,,,PF
"3645165441","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-228700:Dylan Cardwell,125182-228700,C,Dylan,Dylan Cardwell,Cardwell,18.77777777777778,9,3700,MIL@SAC,SAC,MIL,,,,,,C
"3645165443","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-157819:Corey Kispert,125182-157819,SF,Corey,Corey Kispert,Kispert,15.700000339084202,18,3700,MIN@WAS,WAS,MIN,,,,,,SF
"3645165444","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-145327:Cole Anthony,125182-145327,PG/SG,Cole,Cole Anthony,Anthony,15.974073621961805,27,3700,MIL@SAC,MIL,SAC,,,,,,PG/SG
"3645165445","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-203719:Terrence Shannon,125182-203719,SF,Terrence,Terrence Shannon,Shannon,7.436363913796165,22,3700,MIN@WAS,MIN,WAS,O,Foot,,,,SF
"3645165446","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-84695:Gary Trent,125182-84695,SF,Gary,Gary Trent,Trent,14.833333333333334,33,3700,MIL@SAC,MIL,SAC,,,,,,SF
"3645165447","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-188421:Jordan Hawkins,125182-188421,SG,Jordan,Jordan Hawkins,Hawkins,7.900000113028067,27,3600,NO@MIA,NO,MIA,,,,,,SG
"3645165448","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-228169:Micah Peavy,125182-228169,SG,Micah,Micah Peavy,Peavy,9.933333333333334,30,3600,NO@MIA,NO,MIA,,,,,,SG
"3645165450","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-157825:Jericho Sims,125182-157825,C,Jericho,Jericho Sims,Sims,8.921428680419922,28,3600,MIL@SAC,MIL,SAC,,,,,,C
"3645165452","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-171658:Johnny Juzang,125182-171658,SF,Johnny,Johnny Juzang,Juzang,3.4666665395100913,12,3600,MIN@WAS,MIN,WAS,,,,,,SF
"3645165455","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-145318:Nick Richards,125182-145318,C,Nick,Nick Richards,Richards,8.923076923076923,26,3600,OKC@PHO,PHO,OKC,,,,,,C
"3645165456","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-203718:Rob Dillingham,125182-203718,PG,Rob,Rob Dillingham,Dillingham,9.339285714285714,28,3600,MIN@WAS,MIN,WAS,,,,,,PG
"3645165458","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-203717:Dalton Knecht,125182-203717,SF,Dalton,Dalton Knecht,Knecht,9.496296070240161,27,3600,MEM@LAL,LAL,MEM,,,,,,SF
"3645165460","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-81621:Maxi Kleber,125182-81621,PF,Maxi,Maxi Kleber,Kleber,6.118750095367432,16,3600,MEM@LAL,LAL,MEM,,,,,,PF
"3645165461","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-24544:Gary Harris,125182-24544,SG,Gary,Gary Harris,Harris,7.76,25,3600,MIL@SAC,MIL,SAC,Q,Neck,,,,SG
"3645165462","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-97263:Drew Eubanks,125182-97263,C,Drew,Drew Eubanks,Eubanks,11.37142835344587,28,3600,MIL@SAC,SAC,MIL,,,,,,C
"3645165463","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-203765:AJ Johnson,125182-203765,SG,AJ,AJ Johnson,Johnson,2.4625000953674316,16,3600,MIN@WAS,WAS,MIN,,,,,,SG
"3645165464","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-188424:Olivier-Maxence Prosper,125182-188424,PF,Olivier-Maxence,Olivier-Maxence Prosper,Prosper,8.268421373869243,19,3500,MEM@LAL,MEM,LAL,,,,,,PF
"3645165465","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-111372:Thanasis Antetokounmpo,125182-111372,SF,Thanasis,Thanasis Antetokounmpo,Antetokounmpo,3.727272727272727,11,3500,MIL@SAC,MIL,SAC,,,,,,SF
"3645165466","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-194829:Pete Nance,125182-194829,PF,Pete,Pete Nance,Nance,2.8777777353922525,9,3500,MIL@SAC,MIL,SAC,,,,,,PF
"3645165468","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-55056:Dario Saric,125182-55056,C,Dario,Dario Saric,Saric,2.6399999618530274,5,3500,MIL@SAC,SAC,MIL,,,,,,C
"3645165469","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-110353:Brandon Clarke,125182-110353,C/PF,Brandon,Brandon Clarke,Clarke,11.350000381469727,2,3500,MEM@LAL,MEM,LAL,O,Calf,,,,PF/C
"3645165470","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-228115:Joan Beringer,125182-228115,C,Joan,Joan Beringer,Beringer,4.450000127156575,12,3500,MIN@WAS,MIN,WAS,,,,,,C
"3645165471","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-111376:John Konchar,125182-111376,SF,John,John Konchar,Konchar,11.331818320534445,22,3500,MEM@LAL,MEM,LAL,O,Thumb,,,,SF
"3645165472","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-171795:Ousmane Dieng,125182-171795,PF,Ousmane,Ousmane Dieng,Dieng,8.5,17,3500,OKC@PHO,OKC,PHO,O,Calf,,,,PF
"3645165473","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-228112:Thomas Sorber,125182-228112,PF,Thomas,Thomas Sorber,Sorber,,0,3500,OKC@PHO,OKC,PHO,O,Knee,,,,PF
"3645165475","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-23572:Taurean Prince,125182-23572,SF,Taurean,Taurean Prince,Prince,11.949999809265137,8,3500,MIL@SAC,MIL,SAC,O,Neck,,,,SF
"3645165476","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-203803:Keshad Johnson,125182-203803,SF,Keshad,Keshad Johnson,Johnson,7.850000108991351,14,3500,NO@MIA,MIA,NO,,,,,,SF
"3645165477","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-203806:Bronny James,125182-203806,PG,Bronny,Bronny James,James,5.277777777777778,18,3500,MEM@LAL,LAL,MEM,,,,,,PG
"3645165478","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-228130:Khaman Maluach,125182-228130,C,Khaman,Khaman Maluach,Maluach,3.825000047683716,16,3500,OKC@PHO,PHO,OKC,,,,,,C
"3645165480","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-188452:Leonard Miller,125182-188452,SF,Leonard,Leonard Miller,Miller,3.9666665395100913,12,3500,MIN@WAS,MIN,WAS,,,,,,SF
"3645165481","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-231464:Chris Manon,125182-231464,SG,Chris,Chris Manon,Manon,4.200000127156575,3,3500,MEM@LAL,LAL,MEM,,,,,,SG
"3645165482","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-231474:Myron Gardner,125182-231474,SF,Myron,Myron Gardner,Gardner,4.1999999152289496,9,3500,NO@MIA,MIA,NO,,,,,,SF
"3645165484","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-188464:Andre Jackson,125182-188464,SG,Andre,Andre Jackson,Jackson,5.126666768391927,15,3500,MIL@SAC,MIL,SAC,,,,,,SG
"3645165486","125182-278589570","$2K Sun NBA Piggy Bank Shot (150 Entries Max)","0.05","","","","","","","","","","",125182-228151:Jahmai Mashack,125182-228151,SG,Jahmai,Jahmai Mashack,Mashack,2.5,6,3500,MEM@LAL,MEM,LAL,,,,,,SG
"3645129458","125182-278589649","$500 Sun NBA Swingman (Single Entry)","15","125182-84669","125182-110344","125182-228118","125182-16293","125182-49116","125182-203776","125182-80817","125182-171757","125182-171793","",125182-228150:Mark Sears,125182-228150,PG,Mark,Mark Sears,Sears,3.3428570883614674,7,3500,MIL@SAC,MIL,SAC,,,,,,PG
"","","","","","","","","","","","","","",125182-179512:Daeqwon Plowden,125182-179512,SF,Daeqwon,Daeqwon Plowden,Plowden,4.400000095367432,1,3500,MIL@SAC,SAC,MIL,,,,,,SF
"","","","","","","","","","","","","","",125182-228152:Rocco Zikarsky,125182-228152,C,Rocco,Rocco Zikarsky,Zikarsky,,0,3500,MIN@WAS,MIN,WAS,,,,,,C
"","","","","","","","","","","","","","",125182-228156:Brooks Barnhizer,125182-228156,SF,Brooks,Brooks Barnhizer,Barnhizer,4.884999847412109,20,3500,OKC@PHO,OKC,PHO,Q,Ankle,,,,SF
"","","","","","","","","","","","","","",125182-228163:Jamir Watkins,125182-228163,SG,Jamir,Jamir Watkins,Watkins,7.628571646554129,14,3500,MIN@WAS,WAS,MIN,,,,,,SG
"","","","","","","","","","","","","","",125182-228162:Adou Thiero,125182-228162,SF,Adou,Adou Thiero,Thiero,4.206666564941406,15,3500,MEM@LAL,LAL,MEM,O,Knee,,,,SF
"","","","","","","","","","","","","","",125182-228168:Javon Small,125182-228168,PG,Javon,Javon Small,Small,8.9636362249201,11,3500,MEM@LAL,MEM,LAL,,,,,,PG
"","","","","","","","","","","","","","",125182-228175:Vladislav Goldin,125182-228175,C,Vladislav,Vladislav Goldin,Goldin,1.5,1,3500,NO@MIA,MIA,NO,,,,,,C
"","","","","","","","","","","","","","",125182-228173:Rasheer Fleming,125182-228173,PF,Rasheer,Rasheer Fleming,Fleming,5.68947360390111,19,3500,OKC@PHO,PHO,OKC,,,,,,PF
"","","","","","","","","","","","","","",125182-228172:Koby Brea,125182-228172,SG,Koby,Koby Brea,Brea,4.099999904632568,2,3500,OKC@PHO,PHO,OKC,,,,,,SG
"","","","","","","","","","","","","","",125182-18256:Doug McDermott,125182-18256,PF,Doug,Doug McDermott,McDermott,5.5,6,3500,MIL@SAC,SAC,MIL,,,,,,PF
"","","","","","","","","","","","","","",125182-228178:Hunter Dickinson,125182-228178,C,Hunter,Hunter Dickinson,Dickinson,3,1,3500,NO@MIA,NO,MIA,,,,,,C
"","","","","","","","","","","","","","",125182-9561:DeAndre Jordan,125182-9561,C,DeAndre,DeAndre Jordan,Jordan,10,2,3500,NO@MIA,NO,MIA,,,,,,C
"","","","","","","","","","","","","","",125182-157810:Isaiah Livers,125182-157810,PF,Isaiah,Isaiah Livers,Livers,7.717646879308364,17,3500,OKC@PHO,PHO,OKC,,,,,,PF
"","","","","","","","","","","","","","",125182-111492:Amir Coffey,125182-111492,SF,Amir,Amir Coffey,Coffey,2.918181679465554,22,3500,MIL@SAC,MIL,SAC,,,,,,SF
"","","","","","","","","","","","","","",125182-233093:Chris Youngblood,125182-233093,SG,Chris,Chris Youngblood,Youngblood,3.5079998779296875,25,3500,OKC@PHO,OKC,PHO,,,,,,SG
"","","","","","","","","","","","","","",125182-157832:Sharife Cooper,125182-157832,PG,Sharife,Sharife Cooper,Cooper,-0.25,4,3500,MIN@WAS,WAS,MIN,,,,,,PG
"","","","","","","","","","","","","","",125182-145548:Anthony Gill,125182-145548,PF,Anthony,Anthony Gill,Gill,2.0615384028508115,13,3500,MIN@WAS,WAS,MIN,,,,,,PF
"","","","","","","","","","","","","","",125182-213394:Isaiah Stevens,125182-213394,PG,Isaiah,Isaiah Stevens,Stevens,1.8000000317891438,3,3500,MIL@SAC,SAC,MIL,,,,,,PG
"","","","","","","","","","","","","","",125182-204448:Trey Alexander,125182-204448,SG,Trey,Trey Alexander,Alexander,9.933333079020182,3,3500,NO@MIA,NO,MIA,,,,,,SG
"","","","","","","","","","","","","","",125182-59318:Joe Ingles,125182-59318,SG,Joe,Joe Ingles,Ingles,1.2222222222222223,9,3500,MIN@WAS,MIN,WAS,,,,,,SG
"","","","","","","","","","","","","","",125182-213178:Jahmir Young,125182-213178,PG,Jahmir,Jahmir Young,Young,3.8799999237060545,5,3500,NO@MIA,MIA,NO,,,,,,PG
"","","","","","","","","","","","","","",125182-233146:Alex Antetokounmpo,125182-233146,SF,Alex,Alex Antetokounmpo,Antetokounmpo,,0,3500,MIL@SAC,MIL,SAC,,,,,,SF
"","","","","","","","","","","","","","",125182-158136:Austin Reaves,125182-158136,SG/SF,Austin,Austin Reaves,Reaves,42.52173913043478,23,3500,MEM@LAL,LAL,MEM,O,Calf,,,,SG/SF
"","","","","","","","","","","","","","",125182-188862:Drew Timme,125182-188862,C,Drew,Drew Timme,Timme,4.033333460489909,3,3500,MEM@LAL,LAL,MEM,,,,,,C
"","","","","","","","","","","","","","",125182-40637:Nigel Hayes-Davis,125182-40637,SF,Nigel,Nigel Hayes-Davis,Hayes-Davis,4.186363567005504,22,3500,OKC@PHO,PHO,OKC,,,,,,SF
"","","","","","","","","","","","","","",125182-203733:Devin Carter,125182-203733,PG,Devin,Devin Carter,Carter,8.027273004705256,11,3500,MIL@SAC,SAC,MIL,,,,,,PG
"","","","","","","","","","","","","","",125182-59358:Domantas Sabonis,125182-59358,C/PF,Domantas,Domantas Sabonis,Sabonis,39.04545454545455,11,3500,MIL@SAC,SAC,MIL,O,Knee,,,,PF/C
"","","","","","","","","","","","","","",125182-171748:Malaki Branham,125182-171748,SG,Malaki,Malaki Branham,Branham,6.799999910242417,17,3500,MIN@WAS,WAS,MIN,,,,,,SG
"","","","","","","","","","","","","","",125182-203763:Nikola Topic,125182-203763,PG,Nikola,Nikola Topic,Topic,,0,3500,OKC@PHO,OKC,PHO,O,Groin,,,,PG
"","","","","","","","","","","","","","",125182-188406:Cam Whitmore,125182-188406,SF,Cam,Cam Whitmore,Whitmore,16.004762195405505,21,3500,MIN@WAS,WAS,MIN,O,Shoulder,,,,SF
"","","","","","","","","","","","","","",125182-203774:Enrique Freeman,125182-203774,PF,Enrique,Enrique Freeman,Freeman,4.886363636363637,22,3500,MIN@WAS,MIN,WAS,,,,,,PF
